XPOS	YPOS
48000	91968
47744	92032
48320	91168
48128	91488
48576	91584
48544	92096
48960	91616
48928	92064
49632	91424
49216	91488
49504	91936
49280	92128
49920	91136
49952	91360
50016	91776
49760	91936
50112	92032
50336	91136
44736	93152
45440	92896
45568	92320
45856	92960
46080	92384
46432	92448
46112	92928
46464	92928
46720	92256
46816	92832
47392	92384
47200	92896
47520	92928
47776	92416
47776	92864
48256	92288
48128	92736
48480	92800
48800	92640
49056	92864
49184	92512
49408	92544
49600	92864
49728	92384
49920	92576
49920	92992
50464	92416
50208	92960
44384	93632
45344	93248
45792	93600
46112	93408
46304	93664
46112	93952
47040	93216
46688	93376
46912	93824
47552	93600
47232	93632
48000	93824
47680	94080
48160	93248
48608	93376
48480	93888
48864	93184
49056	93312
48960	93760
49344	93280
49280	93696
49568	93824
49312	94144
49696	93376
50048	93408
49984	93856
44832	94304
45376	95008
45824	94208
45792	94784
46016	95136
45664	95200
46496	94432
46240	94560
46400	94912
46720	94208
46880	94912
47424	94240
47136	94496
48000	94528
47648	94560
48096	95104
48352	94624
48736	94272
49024	94528
48672	94752
48928	95200
49536	94464
49248	94816
49472	94912
49792	94368
49792	94944
50016	94944
50208	94272
45248	95328
45120	95392
45056	95552
45344	95680
45472	95680
45248	95776
45600	95584
45920	95584
45952	96128
46432	95360
46208	95872
46560	95936
46656	95424
46976	95520
46784	95840
47072	96224
47232	95456
47328	96032
47552	96096
47712	95424
48064	95648
47744	96096
48416	95232
48544	95680
48352	96096
48960	95488
48992	95712
48672	95744
48768	95840
48992	96128
49600	95360
49856	95424
50176	95744
50176	96160
45568	96608
45920	96992
46176	96512
46496	96896
46176	96960
46880	96480
46592	96544
46880	96992
47488	96576
47232	96800
47872	96576
48000	97216
47616	97248
48160	96480
48320	97184
48896	96736
49184	96640
49536	96832
49312	97024
50336	96800
46912	97472
46816	98272
47328	97472
47232	97888
47488	98240
48064	97856
47680	97920
47872	98240
48512	97568
48608	97792
48480	97920
48736	97664
48896	97760
48896	97984
48896	98208
49600	97920
49888	97632
50112	97792
50432	97376
46368	98400
46432	98912
46560	99296
46944	98784
46880	99232
47200	98304
47584	98592
47328	98944
47968	98816
47744	99136
48544	98496
48160	98688
48480	99296
48736	98816
48992	99168
49344	98368
49280	98784
49632	98976
49280	99232
49728	98336
50144	98336
50208	98944
46944	99840
46816	100064
46752	100256
47136	99552
47456	99584
47584	99968
47488	100224
47936	99424
47872	100064
48224	99840
48928	99680
48896	100128
49568	99488
49152	99808
49568	100096
49216	100160
49888	99808
50016	100224
47008	100480
46880	100576
47136	100416
47296	100960
47648	100672
47936	100672
48032	101088
48480	100384
48224	100640
48672	100416
49568	100608
49184	100928
49440	101152
50080	100864
49792	100896
48480	101568
49056	101728
49248	101504
