XPOS	YPOS
58336	120480
58752	120416
58560	120704
59104	120384
59360	120704
59008	120800
59616	119968
59392	120160
59872	120224
59616	120448
60128	120000
61344	120384
61088	120608
61824	119904
61568	120160
61824	120448
61600	120640
62304	119840
62080	120160
62272	120480
62016	120672
62560	120800
53568	121152
53760	120928
54464	120992
54720	121024
54432	121408
54592	121440
54496	121792
54816	121504
55744	120960
56256	121344
56544	121024
56672	121568
56960	121280
57056	121792
57344	121632
58080	120832
58016	121056
58208	121376
57888	121408
58304	121728
57920	121824
58432	121056
58784	121088
58592	121472
59296	121024
59008	121216
59264	121728
58944	121760
59392	121376
60384	121280
60224	121536
60032	121728
60864	120832
60672	121024
60832	121184
60576	121440
60736	121664
60448	121760
61280	120832
61056	121056
61248	121216
60992	121376
61856	120864
61472	120960
62368	120992
62176	121152
54752	121888
56800	122080
57312	122144
57120	122368
57568	121888
57664	122336
57440	122688
58048	122144
58752	121920
58496	122176
58944	121920
59232	122400
59712	121888
59456	122176
59776	122688
60224	121952
60160	122272
59968	122464
60384	122688
55744	123200
55424	123488
56704	123168
57056	122912
60128	122976
60704	122944
60864	123200
60448	123264
56096	124320
56352	123904
56416	124416
