EqName	SwordShieldWFreeStand	ShieldSwordWFreeStand	FreeStand1	FreeStand2	FreeStand3	MeleeWStand	RangeWStand	DoubleWStand	SwordShieldWStand	ShieldSwordWStand	GuqinWStand1	GuqinWStand2	FreeWalk	NormalWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	SwordShieldWWalk	ShieldSwordWWalk	GuqinWWalk	FreeRun	NormalRun	MeleeWRun	RangeWRun	DoubleWRun	SwordShieldWRun	ShieldSwordWRun	GuqinWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	SwordShieldWWound	ShieldSwordWWound	GuqinWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	SwordShieldWDie	ShieldSwordWDie	GuqinWDie	FreeAttack	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	SwordShieldWChop	SwordShieldWCut	ShieldSwordWChop	ShieldSwordWCut	GuqinWPuncture	GuqinWCut	DartThrow	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SwordShieldWMagic	ShieldSwordWMagic	GuqinWMagic	SitDown	Jump	RideStand	RideWalk	RideRun	RideCut	RidePuncture	RideMagic	RideWound	RideDie	RideStand1	RideStand2
头部39	MA_HR_160_ST01.spr	MA_HR_160_ST01.spr	MA_HR_050_ST01.spr	MA_HR_050_ST02.spr	MA_HR_050_ST03.spr	MA_HR_050_ST04.spr	MA_HR_050_ST05.spr	MA_HR_050_ST06.spr	MA_HR_160_ST07.spr	MA_HR_160_ST07.spr	MA_HR_141_ST08.spr	MA_HR_141_ST09.spr	MA_HR_050_WK01.spr	MA_HR_050_WK01.spr	MA_HR_050_WK02.spr	MA_HR_050_WK03.spr	MA_HR_050_WK04.spr	MA_HR_160_WK05.spr	MA_HR_160_WK05.spr	MA_HR_141_WK06.spr	MA_HR_050_RN01.spr	MA_HR_050_RN01.spr	MA_HR_050_RN02.spr	MA_HR_050_RN03.spr	MA_HR_050_RN04.spr	MA_HR_160_RN05.spr	MA_HR_160_RN06.spr	MA_HR_141_RN07.spr	MA_HR_050_IJ01.spr	MA_HR_050_IJ02.spr	MA_HR_050_IJ03.spr	MA_HR_050_IJ04.spr	MA_HR_160_IJ05.spr	MA_HR_160_IJ05.spr	MA_HR_141_IJ06.spr	MA_HR_050_DE01.spr	MA_HR_050_DE02.spr	MA_HR_050_DE03.spr	MA_HR_050_DE04.spr	MA_HR_160_DE05.spr	MA_HR_160_DE05.spr	MA_HR_141_DE06.spr	MA_HR_050_AT01.spr	MA_HR_050_AT02.spr	MA_HR_050_AT03.spr	MA_HR_050_AT04.spr	MA_HR_050_AT05.spr	MA_HR_050_AT06.spr	MA_HR_050_AT07.spr	MA_HR_160_AT08.spr	MA_HR_160_AT09.spr	MA_HR_160_AT08.spr	MA_HR_160_AT09.spr	MA_HR_141_AT10.spr	MA_HR_141_AT11.spr	MA_HR_050_MG01.spr	MA_HR_050_MG02.spr	MA_HR_050_MG03.spr	MA_HR_050_MG04.spr	MA_HR_050_MG05.spr	MA_HR_160_MG06.spr	MA_HR_160_MG06.spr	MA_HR_141_MG07.spr	MA_HR_050_ZZ01.spr	MA_HR_050_JP01.spr	MA_HR_050_RD01.spr	MA_HR_050_HW01.spr	MA_HR_050_HR01.spr	MA_HR_050_HA01.spr	MA_HR_050_HA02.spr	MA_HR_050_HM01.spr	MA_HR_050_HI01.spr	MA_HR_050_HD01.spr	MA_HR_050_RD01.spr	MA_HR_050_RD01.spr
头部40	MA_HR_160_ST01.spr	MA_HR_160_ST01.spr	MA_HR_070_ST01.spr	MA_HR_070_ST02.spr	MA_HR_070_ST03.spr	MA_HR_070_ST04.spr	MA_HR_070_ST05.spr	MA_HR_070_ST06.spr	MA_HR_160_ST07.spr	MA_HR_160_ST07.spr	MA_HR_141_ST08.spr	MA_HR_141_ST09.spr	MA_HR_070_WK01.spr	MA_HR_070_WK01.spr	MA_HR_070_WK02.spr	MA_HR_070_WK03.spr	MA_HR_070_WK04.spr	MA_HR_160_WK05.spr	MA_HR_160_WK05.spr	MA_HR_141_WK06.spr	MA_HR_070_RN01.spr	MA_HR_070_RN01.spr	MA_HR_070_RN02.spr	MA_HR_070_RN03.spr	MA_HR_070_RN04.spr	MA_HR_160_RN05.spr	MA_HR_160_RN06.spr	MA_HR_141_RN07.spr	MA_HR_070_IJ01.spr	MA_HR_070_IJ02.spr	MA_HR_070_IJ03.spr	MA_HR_070_IJ04.spr	MA_HR_160_IJ05.spr	MA_HR_160_IJ05.spr	MA_HR_141_IJ06.spr	MA_HR_070_DE01.spr	MA_HR_070_DE02.spr	MA_HR_070_DE03.spr	MA_HR_070_DE04.spr	MA_HR_160_DE05.spr	MA_HR_160_DE05.spr	MA_HR_141_DE06.spr	MA_HR_070_AT01.spr	MA_HR_070_AT02.spr	MA_HR_070_AT03.spr	MA_HR_070_AT04.spr	MA_HR_070_AT05.spr	MA_HR_070_AT06.spr	MA_HR_070_AT07.spr	MA_HR_160_AT08.spr	MA_HR_160_AT09.spr	MA_HR_160_AT08.spr	MA_HR_160_AT09.spr	MA_HR_141_AT10.spr	MA_HR_141_AT11.spr	MA_HR_070_MG01.spr	MA_HR_070_MG02.spr	MA_HR_070_MG03.spr	MA_HR_070_MG04.spr	MA_HR_070_MG05.spr	MA_HR_160_MG06.spr	MA_HR_160_MG06.spr	MA_HR_141_MG07.spr	MA_HR_070_ZZ01.spr	MA_HR_070_JP01.spr	MA_HR_070_RD01.spr	MA_HR_070_HW01.spr	MA_HR_070_HR01.spr	MA_HR_070_HA01.spr	MA_HR_070_HA02.spr	MA_HR_070_HM01.spr	MA_HR_070_HI01.spr	MA_HR_070_HD01.spr	MA_HR_070_RD01.spr	MA_HR_070_RD01.spr
头部41	MA_HR_160_ST01.spr	MA_HR_160_ST01.spr	MA_HR_072_ST01.spr	MA_HR_072_ST02.spr	MA_HR_072_ST03.spr	MA_HR_072_ST04.spr	MA_HR_072_ST05.spr	MA_HR_072_ST06.spr	MA_HR_160_ST07.spr	MA_HR_160_ST07.spr	MA_HR_141_ST08.spr	MA_HR_141_ST09.spr	MA_HR_072_WK01.spr	MA_HR_072_WK01.spr	MA_HR_072_WK02.spr	MA_HR_072_WK03.spr	MA_HR_072_WK04.spr	MA_HR_160_WK05.spr	MA_HR_160_WK05.spr	MA_HR_141_WK06.spr	MA_HR_072_RN01.spr	MA_HR_072_RN01.spr	MA_HR_072_RN02.spr	MA_HR_072_RN03.spr	MA_HR_072_RN04.spr	MA_HR_160_RN05.spr	MA_HR_160_RN06.spr	MA_HR_141_RN07.spr	MA_HR_072_IJ01.spr	MA_HR_072_IJ02.spr	MA_HR_072_IJ03.spr	MA_HR_072_IJ04.spr	MA_HR_160_IJ05.spr	MA_HR_160_IJ05.spr	MA_HR_141_IJ06.spr	MA_HR_072_DE01.spr	MA_HR_072_DE02.spr	MA_HR_072_DE03.spr	MA_HR_072_DE04.spr	MA_HR_160_DE05.spr	MA_HR_160_DE05.spr	MA_HR_141_DE06.spr	MA_HR_072_AT01.spr	MA_HR_072_AT02.spr	MA_HR_072_AT03.spr	MA_HR_072_AT04.spr	MA_HR_072_AT05.spr	MA_HR_072_AT06.spr	MA_HR_072_AT07.spr	MA_HR_160_AT08.spr	MA_HR_160_AT09.spr	MA_HR_160_AT08.spr	MA_HR_160_AT09.spr	MA_HR_141_AT10.spr	MA_HR_141_AT11.spr	MA_HR_072_MG01.spr	MA_HR_072_MG02.spr	MA_HR_072_MG03.spr	MA_HR_072_MG04.spr	MA_HR_072_MG05.spr	MA_HR_160_MG06.spr	MA_HR_160_MG06.spr	MA_HR_141_MG07.spr	MA_HR_072_ZZ01.spr	MA_HR_072_JP01.spr	MA_HR_072_RD01.spr	MA_HR_072_HW01.spr	MA_HR_072_HR01.spr	MA_HR_072_HA01.spr	MA_HR_072_HA02.spr	MA_HR_072_HM01.spr	MA_HR_072_HI01.spr	MA_HR_072_HD01.spr	MA_HR_072_RD01.spr	MA_HR_072_RD01.spr
头部42	MA_HR_160_ST01.spr	MA_HR_160_ST01.spr	MA_HR_073_ST01.spr	MA_HR_073_ST02.spr	MA_HR_073_ST03.spr	MA_HR_073_ST04.spr	MA_HR_073_ST05.spr	MA_HR_073_ST06.spr	MA_HR_160_ST07.spr	MA_HR_160_ST07.spr	MA_HR_141_ST08.spr	MA_HR_141_ST09.spr	MA_HR_073_WK01.spr	MA_HR_073_WK01.spr	MA_HR_073_WK02.spr	MA_HR_073_WK03.spr	MA_HR_073_WK04.spr	MA_HR_160_WK05.spr	MA_HR_160_WK05.spr	MA_HR_141_WK06.spr	MA_HR_073_RN01.spr	MA_HR_073_RN01.spr	MA_HR_073_RN02.spr	MA_HR_073_RN03.spr	MA_HR_073_RN04.spr	MA_HR_160_RN05.spr	MA_HR_160_RN06.spr	MA_HR_141_RN07.spr	MA_HR_073_IJ01.spr	MA_HR_073_IJ02.spr	MA_HR_073_IJ03.spr	MA_HR_073_IJ04.spr	MA_HR_160_IJ05.spr	MA_HR_160_IJ05.spr	MA_HR_141_IJ06.spr	MA_HR_073_DE01.spr	MA_HR_073_DE02.spr	MA_HR_073_DE03.spr	MA_HR_073_DE04.spr	MA_HR_160_DE05.spr	MA_HR_160_DE05.spr	MA_HR_141_DE06.spr	MA_HR_073_AT01.spr	MA_HR_073_AT02.spr	MA_HR_073_AT03.spr	MA_HR_073_AT04.spr	MA_HR_073_AT05.spr	MA_HR_073_AT06.spr	MA_HR_073_AT07.spr	MA_HR_160_AT08.spr	MA_HR_160_AT09.spr	MA_HR_160_AT08.spr	MA_HR_160_AT09.spr	MA_HR_141_AT10.spr	MA_HR_141_AT11.spr	MA_HR_073_MG01.spr	MA_HR_073_MG02.spr	MA_HR_073_MG03.spr	MA_HR_073_MG04.spr	MA_HR_073_MG05.spr	MA_HR_160_MG06.spr	MA_HR_160_MG06.spr	MA_HR_141_MG07.spr	MA_HR_073_ZZ01.spr	MA_HR_073_JP01.spr	MA_HR_073_RD01.spr	MA_HR_073_HW01.spr	MA_HR_073_HR01.spr	MA_HR_073_HA01.spr	MA_HR_073_HA02.spr	MA_HR_073_HM01.spr	MA_HR_073_HI01.spr	MA_HR_073_HD01.spr	MA_HR_073_RD01.spr	MA_HR_073_RD01.spr
头部43	MA_HR_160_ST01.spr	MA_HR_160_ST01.spr	MA_HR_074_ST01.spr	MA_HR_074_ST02.spr	MA_HR_074_ST03.spr	MA_HR_074_ST04.spr	MA_HR_074_ST05.spr	MA_HR_074_ST06.spr	MA_HR_160_ST07.spr	MA_HR_160_ST07.spr	MA_HR_141_ST08.spr	MA_HR_141_ST09.spr	MA_HR_074_WK01.spr	MA_HR_074_WK01.spr	MA_HR_074_WK02.spr	MA_HR_074_WK03.spr	MA_HR_074_WK04.spr	MA_HR_160_WK05.spr	MA_HR_160_WK05.spr	MA_HR_141_WK06.spr	MA_HR_074_RN01.spr	MA_HR_074_RN01.spr	MA_HR_074_RN02.spr	MA_HR_074_RN03.spr	MA_HR_074_RN04.spr	MA_HR_160_RN05.spr	MA_HR_160_RN06.spr	MA_HR_141_RN07.spr	MA_HR_074_IJ01.spr	MA_HR_074_IJ02.spr	MA_HR_074_IJ03.spr	MA_HR_074_IJ04.spr	MA_HR_160_IJ05.spr	MA_HR_160_IJ05.spr	MA_HR_141_IJ06.spr	MA_HR_074_DE01.spr	MA_HR_074_DE02.spr	MA_HR_074_DE03.spr	MA_HR_074_DE04.spr	MA_HR_160_DE05.spr	MA_HR_160_DE05.spr	MA_HR_141_DE06.spr	MA_HR_074_AT01.spr	MA_HR_074_AT02.spr	MA_HR_074_AT03.spr	MA_HR_074_AT04.spr	MA_HR_074_AT05.spr	MA_HR_074_AT06.spr	MA_HR_074_AT07.spr	MA_HR_160_AT08.spr	MA_HR_160_AT09.spr	MA_HR_160_AT08.spr	MA_HR_160_AT09.spr	MA_HR_141_AT10.spr	MA_HR_141_AT11.spr	MA_HR_074_MG01.spr	MA_HR_074_MG02.spr	MA_HR_074_MG03.spr	MA_HR_074_MG04.spr	MA_HR_074_MG05.spr	MA_HR_160_MG06.spr	MA_HR_160_MG06.spr	MA_HR_141_MG07.spr	MA_HR_074_ZZ01.spr	MA_HR_074_JP01.spr	MA_HR_074_RD01.spr	MA_HR_074_HW01.spr	MA_HR_074_HR01.spr	MA_HR_074_HA01.spr	MA_HR_074_HA02.spr	MA_HR_074_HM01.spr	MA_HR_074_HI01.spr	MA_HR_074_HD01.spr	MA_HR_074_RD01.spr	MA_HR_074_RD01.spr
头部44	MA_HR_160_ST01.spr	MA_HR_160_ST01.spr	MA_HR_075_ST01.spr	MA_HR_075_ST02.spr	MA_HR_075_ST03.spr	MA_HR_075_ST04.spr	MA_HR_075_ST05.spr	MA_HR_075_ST06.spr	MA_HR_160_ST07.spr	MA_HR_160_ST07.spr	MA_HR_141_ST08.spr	MA_HR_141_ST09.spr	MA_HR_075_WK01.spr	MA_HR_075_WK01.spr	MA_HR_075_WK02.spr	MA_HR_075_WK03.spr	MA_HR_075_WK04.spr	MA_HR_160_WK05.spr	MA_HR_160_WK05.spr	MA_HR_141_WK06.spr	MA_HR_075_RN01.spr	MA_HR_075_RN01.spr	MA_HR_075_RN02.spr	MA_HR_075_RN03.spr	MA_HR_075_RN04.spr	MA_HR_160_RN05.spr	MA_HR_160_RN06.spr	MA_HR_141_RN07.spr	MA_HR_075_IJ01.spr	MA_HR_075_IJ02.spr	MA_HR_075_IJ03.spr	MA_HR_075_IJ04.spr	MA_HR_160_IJ05.spr	MA_HR_160_IJ05.spr	MA_HR_141_IJ06.spr	MA_HR_075_DE01.spr	MA_HR_075_DE02.spr	MA_HR_075_DE03.spr	MA_HR_075_DE04.spr	MA_HR_160_DE05.spr	MA_HR_160_DE05.spr	MA_HR_141_DE06.spr	MA_HR_075_AT01.spr	MA_HR_075_AT02.spr	MA_HR_075_AT03.spr	MA_HR_075_AT04.spr	MA_HR_075_AT05.spr	MA_HR_075_AT06.spr	MA_HR_075_AT07.spr	MA_HR_160_AT08.spr	MA_HR_160_AT09.spr	MA_HR_160_AT08.spr	MA_HR_160_AT09.spr	MA_HR_141_AT10.spr	MA_HR_141_AT11.spr	MA_HR_075_MG01.spr	MA_HR_075_MG02.spr	MA_HR_075_MG03.spr	MA_HR_075_MG04.spr	MA_HR_075_MG05.spr	MA_HR_160_MG06.spr	MA_HR_160_MG06.spr	MA_HR_141_MG07.spr	MA_HR_075_ZZ01.spr	MA_HR_075_JP01.spr	MA_HR_075_RD01.spr	MA_HR_075_HW01.spr	MA_HR_075_HR01.spr	MA_HR_075_HA01.spr	MA_HR_075_HA02.spr	MA_HR_075_HM01.spr	MA_HR_075_HI01.spr	MA_HR_075_HD01.spr	MA_HR_075_RD01.spr	MA_HR_075_RD01.spr
头部45	MA_HR_160_ST01.spr	MA_HR_160_ST01.spr							MA_HR_160_ST07.spr	MA_HR_160_ST07.spr	MA_HR_141_ST08.spr	MA_HR_141_ST09.spr						MA_HR_160_WK05.spr	MA_HR_160_WK05.spr	MA_HR_141_WK06.spr						MA_HR_160_RN05.spr	MA_HR_160_RN06.spr	MA_HR_141_RN07.spr					MA_HR_160_IJ05.spr	MA_HR_160_IJ05.spr	MA_HR_141_IJ06.spr					MA_HR_160_DE05.spr	MA_HR_160_DE05.spr	MA_HR_141_DE06.spr								MA_HR_160_AT08.spr	MA_HR_160_AT09.spr	MA_HR_160_AT08.spr	MA_HR_160_AT09.spr	MA_HR_141_AT10.spr	MA_HR_141_AT11.spr						MA_HR_160_MG06.spr	MA_HR_160_MG06.spr	MA_HR_141_MG07.spr												
头部46	MA_HR_160_ST01.spr	MA_HR_160_ST01.spr	MA_HR_077_ST01.spr	MA_HR_077_ST02.spr	MA_HR_077_ST03.spr	MA_HR_077_ST04.spr	MA_HR_077_ST05.spr	MA_HR_077_ST06.spr	MA_HR_160_ST07.spr	MA_HR_160_ST07.spr	MA_HR_141_ST08.spr	MA_HR_141_ST09.spr	MA_HR_077_WK01.spr	MA_HR_077_WK01.spr	MA_HR_077_WK02.spr	MA_HR_077_WK03.spr	MA_HR_077_WK04.spr	MA_HR_160_WK05.spr	MA_HR_160_WK05.spr	MA_HR_141_WK06.spr	MA_HR_077_RN01.spr	MA_HR_077_RN01.spr	MA_HR_077_RN02.spr	MA_HR_077_RN03.spr	MA_HR_077_RN04.spr	MA_HR_160_RN05.spr	MA_HR_160_RN06.spr	MA_HR_141_RN07.spr	MA_HR_077_IJ01.spr	MA_HR_077_IJ02.spr	MA_HR_077_IJ03.spr	MA_HR_077_IJ04.spr	MA_HR_160_IJ05.spr	MA_HR_160_IJ05.spr	MA_HR_141_IJ06.spr	MA_HR_077_DE01.spr	MA_HR_077_DE02.spr	MA_HR_077_DE03.spr	MA_HR_077_DE04.spr	MA_HR_160_DE05.spr	MA_HR_160_DE05.spr	MA_HR_141_DE06.spr	MA_HR_077_AT01.spr	MA_HR_077_AT02.spr	MA_HR_077_AT03.spr	MA_HR_077_AT04.spr	MA_HR_077_AT05.spr	MA_HR_077_AT06.spr	MA_HR_077_AT07.spr	MA_HR_160_AT08.spr	MA_HR_160_AT09.spr	MA_HR_160_AT08.spr	MA_HR_160_AT09.spr	MA_HR_141_AT10.spr	MA_HR_141_AT11.spr	MA_HR_077_MG01.spr	MA_HR_077_MG02.spr	MA_HR_077_MG03.spr	MA_HR_077_MG04.spr	MA_HR_077_MG05.spr	MA_HR_160_MG06.spr	MA_HR_160_MG06.spr	MA_HR_141_MG07.spr	MA_HR_077_ZZ01.spr	MA_HR_077_JP01.spr	MA_HR_077_RD01.spr	MA_HR_077_HW01.spr	MA_HR_077_HR01.spr	MA_HR_077_HA01.spr	MA_HR_077_HA02.spr	MA_HR_077_HM01.spr	MA_HR_077_HI01.spr	MA_HR_077_HD01.spr	MA_HR_077_RD01.spr	MA_HR_077_RD01.spr
头部47	MA_HR_160_ST01.spr	MA_HR_160_ST01.spr							MA_HR_160_ST07.spr	MA_HR_160_ST07.spr	MA_HR_141_ST08.spr	MA_HR_141_ST09.spr						MA_HR_160_WK05.spr	MA_HR_160_WK05.spr	MA_HR_141_WK06.spr						MA_HR_160_RN05.spr	MA_HR_160_RN06.spr	MA_HR_141_RN07.spr					MA_HR_160_IJ05.spr	MA_HR_160_IJ05.spr	MA_HR_141_IJ06.spr					MA_HR_160_DE05.spr	MA_HR_160_DE05.spr	MA_HR_141_DE06.spr								MA_HR_160_AT08.spr	MA_HR_160_AT09.spr	MA_HR_160_AT08.spr	MA_HR_160_AT09.spr	MA_HR_141_AT10.spr	MA_HR_141_AT11.spr						MA_HR_160_MG06.spr	MA_HR_160_MG06.spr	MA_HR_141_MG07.spr												
头部48	MA_HR_160_ST01.spr	MA_HR_160_ST01.spr							MA_HR_160_ST07.spr	MA_HR_160_ST07.spr	MA_HR_141_ST08.spr	MA_HR_141_ST09.spr						MA_HR_160_WK05.spr	MA_HR_160_WK05.spr	MA_HR_141_WK06.spr						MA_HR_160_RN05.spr	MA_HR_160_RN06.spr	MA_HR_141_RN07.spr					MA_HR_160_IJ05.spr	MA_HR_160_IJ05.spr	MA_HR_141_IJ06.spr					MA_HR_160_DE05.spr	MA_HR_160_DE05.spr	MA_HR_141_DE06.spr								MA_HR_160_AT08.spr	MA_HR_160_AT09.spr	MA_HR_160_AT08.spr	MA_HR_160_AT09.spr	MA_HR_141_AT10.spr	MA_HR_141_AT11.spr						MA_HR_160_MG06.spr	MA_HR_160_MG06.spr	MA_HR_141_MG07.spr												
头部49	MA_HR_160_ST01.spr	MA_HR_160_ST01.spr	MA_HR_080_ST01.spr	MA_HR_080_ST02.spr	MA_HR_080_ST03.spr	MA_HR_080_ST04.spr	MA_HR_080_ST05.spr	MA_HR_080_ST06.spr	MA_HR_160_ST07.spr	MA_HR_160_ST07.spr	MA_HR_141_ST08.spr	MA_HR_141_ST09.spr	MA_HR_080_WK01.spr	MA_HR_080_WK01.spr	MA_HR_080_WK02.spr	MA_HR_080_WK03.spr	MA_HR_080_WK04.spr	MA_HR_160_WK05.spr	MA_HR_160_WK05.spr	MA_HR_141_WK06.spr	MA_HR_080_RN01.spr	MA_HR_080_RN01.spr	MA_HR_080_RN02.spr	MA_HR_080_RN03.spr	MA_HR_080_RN04.spr	MA_HR_160_RN05.spr	MA_HR_160_RN06.spr	MA_HR_141_RN07.spr	MA_HR_080_IJ01.spr	MA_HR_080_IJ02.spr	MA_HR_080_IJ03.spr	MA_HR_080_IJ04.spr	MA_HR_160_IJ05.spr	MA_HR_160_IJ05.spr	MA_HR_141_IJ06.spr	MA_HR_080_DE01.spr	MA_HR_080_DE02.spr	MA_HR_080_DE03.spr	MA_HR_080_DE04.spr	MA_HR_160_DE05.spr	MA_HR_160_DE05.spr	MA_HR_141_DE06.spr	MA_HR_080_AT01.spr	MA_HR_080_AT02.spr	MA_HR_080_AT03.spr	MA_HR_080_AT04.spr	MA_HR_080_AT05.spr	MA_HR_080_AT06.spr	MA_HR_080_AT07.spr	MA_HR_160_AT08.spr	MA_HR_160_AT09.spr	MA_HR_160_AT08.spr	MA_HR_160_AT09.spr	MA_HR_141_AT10.spr	MA_HR_141_AT11.spr	MA_HR_080_MG01.spr	MA_HR_080_MG02.spr	MA_HR_080_MG03.spr	MA_HR_080_MG04.spr	MA_HR_080_MG05.spr	MA_HR_160_MG06.spr	MA_HR_160_MG06.spr	MA_HR_141_MG07.spr	MA_HR_080_ZZ01.spr	MA_HR_080_JP01.spr	MA_HR_080_RD01.spr	MA_HR_080_HW01.spr	MA_HR_080_HR01.spr	MA_HR_080_HA01.spr	MA_HR_080_HA02.spr	MA_HR_080_HM01.spr	MA_HR_080_HI01.spr	MA_HR_080_HD01.spr	MA_HR_080_RD01.spr	MA_HR_080_RD01.spr
头部50	MA_HR_160_ST01.spr	MA_HR_160_ST01.spr	MA_HR_081_ST01.spr	MA_HR_081_ST02.spr	MA_HR_081_ST03.spr	MA_HR_081_ST04.spr	MA_HR_081_ST05.spr	MA_HR_081_ST06.spr	MA_HR_160_ST07.spr	MA_HR_160_ST07.spr	MA_HR_141_ST08.spr	MA_HR_141_ST09.spr	MA_HR_081_WK01.spr	MA_HR_081_WK01.spr	MA_HR_081_WK02.spr	MA_HR_081_WK03.spr	MA_HR_081_WK04.spr	MA_HR_160_WK05.spr	MA_HR_160_WK05.spr	MA_HR_141_WK06.spr	MA_HR_081_RN01.spr	MA_HR_081_RN01.spr	MA_HR_081_RN02.spr	MA_HR_081_RN03.spr	MA_HR_081_RN04.spr	MA_HR_160_RN05.spr	MA_HR_160_RN06.spr	MA_HR_141_RN07.spr	MA_HR_081_IJ01.spr	MA_HR_081_IJ02.spr	MA_HR_081_IJ03.spr	MA_HR_081_IJ04.spr	MA_HR_160_IJ05.spr	MA_HR_160_IJ05.spr	MA_HR_141_IJ06.spr	MA_HR_081_DE01.spr	MA_HR_081_DE02.spr	MA_HR_081_DE03.spr	MA_HR_081_DE04.spr	MA_HR_160_DE05.spr	MA_HR_160_DE05.spr	MA_HR_141_DE06.spr	MA_HR_081_AT01.spr	MA_HR_081_AT02.spr	MA_HR_081_AT03.spr	MA_HR_081_AT04.spr	MA_HR_081_AT05.spr	MA_HR_081_AT06.spr	MA_HR_081_AT07.spr	MA_HR_160_AT08.spr	MA_HR_160_AT09.spr	MA_HR_160_AT08.spr	MA_HR_160_AT09.spr	MA_HR_141_AT10.spr	MA_HR_141_AT11.spr	MA_HR_081_MG01.spr	MA_HR_081_MG02.spr	MA_HR_081_MG03.spr	MA_HR_081_MG04.spr	MA_HR_081_MG05.spr	MA_HR_160_MG06.spr	MA_HR_160_MG06.spr	MA_HR_141_MG07.spr	MA_HR_081_ZZ01.spr	MA_HR_081_JP01.spr	MA_HR_081_RD01.spr	MA_HR_081_HW01.spr	MA_HR_081_HR01.spr	MA_HR_081_HA01.spr	MA_HR_081_HA02.spr	MA_HR_081_HM01.spr	MA_HR_081_HI01.spr	MA_HR_081_HD01.spr	MA_HR_081_RD01.spr	MA_HR_081_RD01.spr
头部51	MA_HR_160_ST01.spr	MA_HR_160_ST01.spr	MA_HR_082_ST01.spr	MA_HR_082_ST02.spr	MA_HR_082_ST03.spr	MA_HR_082_ST04.spr	MA_HR_082_ST05.spr	MA_HR_082_ST06.spr	MA_HR_160_ST07.spr	MA_HR_160_ST07.spr	MA_HR_141_ST08.spr	MA_HR_141_ST09.spr	MA_HR_082_WK01.spr	MA_HR_082_WK01.spr	MA_HR_082_WK02.spr	MA_HR_082_WK03.spr	MA_HR_082_WK04.spr	MA_HR_160_WK05.spr	MA_HR_160_WK05.spr	MA_HR_141_WK06.spr	MA_HR_082_RN01.spr	MA_HR_082_RN01.spr	MA_HR_082_RN02.spr	MA_HR_082_RN03.spr	MA_HR_082_RN04.spr	MA_HR_160_RN05.spr	MA_HR_160_RN06.spr	MA_HR_141_RN07.spr	MA_HR_082_IJ01.spr	MA_HR_082_IJ02.spr	MA_HR_082_IJ03.spr	MA_HR_082_IJ04.spr	MA_HR_160_IJ05.spr	MA_HR_160_IJ05.spr	MA_HR_141_IJ06.spr	MA_HR_082_DE01.spr	MA_HR_082_DE02.spr	MA_HR_082_DE03.spr	MA_HR_082_DE04.spr	MA_HR_160_DE05.spr	MA_HR_160_DE05.spr	MA_HR_141_DE06.spr	MA_HR_082_AT01.spr	MA_HR_082_AT02.spr	MA_HR_082_AT03.spr	MA_HR_082_AT04.spr	MA_HR_082_AT05.spr	MA_HR_082_AT06.spr	MA_HR_082_AT07.spr	MA_HR_160_AT08.spr	MA_HR_160_AT09.spr	MA_HR_160_AT08.spr	MA_HR_160_AT09.spr	MA_HR_141_AT10.spr	MA_HR_141_AT11.spr	MA_HR_082_MG01.spr	MA_HR_082_MG02.spr	MA_HR_082_MG03.spr	MA_HR_082_MG04.spr	MA_HR_082_MG05.spr	MA_HR_160_MG06.spr	MA_HR_160_MG06.spr	MA_HR_141_MG07.spr	MA_HR_082_ZZ01.spr	MA_HR_082_JP01.spr	MA_HR_082_RD01.spr	MA_HR_082_HW01.spr	MA_HR_082_HR01.spr	MA_HR_082_HA01.spr	MA_HR_082_HA02.spr	MA_HR_082_HM01.spr	MA_HR_082_HI01.spr	MA_HR_082_HD01.spr	MA_HR_082_RD01.spr	MA_HR_082_RD01.spr
