EqName	SwordShieldWFreeStand	ShieldSwordWFreeStand	FreeStand1	FreeStand2	FreeStand3	MeleeWStand	RangeWStand	DoubleWStand	SwordShieldWStand	ShieldSwordWStand	GuqinWStand1	GuqinWStand2	FreeWalk	NormalWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	SwordShieldWWalk	ShieldSwordWWalk	GuqinWWalk	FreeRun	NormalRun	MeleeWRun	RangeWRun	DoubleWRun	SwordShieldWRun	ShieldSwordWRun	GuqinWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	SwordShieldWWound	ShieldSwordWWound	GuqinWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	SwordShieldWDie	ShieldSwordWDie	GuqinWDie	FreeAttack	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	SwordShieldWChop	SwordShieldWCut	ShieldSwordWChop	ShieldSwordWCut	GuqinWPuncture	GuqinWCut	DartThrow	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SwordShieldWMagic	ShieldSwordWMagic	GuqinWMagic	SitDown	JumpFly	RideStand	RideWalk	RideRun	RideCut	RidePuncture	RideMagic	RideWound	RideDie	RideStand1	RideStand2
L¹c Th¸i Li VÉn																																																																											
T¸i Th¸i TuÕ																																																																											
Ngùa 105																																																																		..\male\hoof\2014_vip_003_rs01.spr	..\male\hoof\2014_vip_003_rw.spr	..\male\hoof\2014_vip_003_rr.spr	..\male\hoof\2014_vip_003_ra01.spr	..\male\hoof\2014_vip_003_ra02.spr	..\male\hoof\2014_vip_003_rm.spr	..\male\hoof\2014_vip_003_rb.spr	..\male\hoof\2014_vip_003_rd.spr	..\male\hoof\2014_vip_003_rs01.spr	..\male\hoof\2014_vip_003_rs01.spr
Ngùa 106																																																																											
Ngùa 107																																																																											
Ngùa 108																																																																											
Ngùa 109																																																																											
Ngùa 110																																																																											
Ngùa 111																																																																											
Ngùa 112																																																																		..\male\hoof\vip_yaohu_002_rs01.spr	..\male\hoof\vip_yaohu_002_rw.spr	..\male\hoof\vip_yaohu_002_rr.spr	..\male\hoof\vip_yaohu_002_ra01.spr	..\male\hoof\vip_yaohu_002_ra02.spr	..\male\hoof\vip_yaohu_002_rm.spr	..\male\hoof\vip_yaohu_002_rb.spr	..\male\hoof\vip_yaohu_002_rd.spr	..\male\hoof\vip_yaohu_002_rs01.spr	..\male\hoof\vip_yaohu_002_rs01.spr
Ngùa 113																																																																											
Ngùa 114																																																																											
Ngùa 115																																																																											
Ngùa 116																																																																											
Ngùa 117																																																																											
Ngùa 118																																																																											
Ngùa 119																																																																		..\male\hoof\2018_vip_rs01.spr	..\male\hoof\2018_vip_rw.spr	..\male\hoof\2018_vip_rr.spr	..\male\hoof\2018_vip_ra01.spr	..\male\hoof\2018_vip_ra02.spr	..\male\hoof\2018_vip_rm.spr	..\male\hoof\2018_vip_rb.spr	..\male\hoof\2018_vip_rd.spr	..\male\hoof\2018_vip_rs01.spr	..\male\hoof\2018_vip_rs01.spr
Ngùa 120																																																																											
Ngùa 121																																																																											
Ngùa 122																																																																											
Ngùa 123																																																																											
Ngùa 124																																																																											
Ngùa 125																																																																											
Ngùa 126																																																																											
Ngùa 127																																																																											
Ngùa 128																																																																											
Ngùa 129																																																																											
Ngùa 130																																																																											
Ngùa 131																																																																											
Ngùa 132																																																																											
Ngùa 133																																																																											
Ngùa 134																																																																		..\male\hoof\115_rs01.spr	..\male\hoof\115_rw.spr	..\male\hoof\115_rr.spr	..\male\hoof\115_ra01.spr	..\male\hoof\115_ra02.spr	..\male\hoof\115_rm.spr	..\male\hoof\115_rb.spr	..\male\hoof\115_rd.spr	..\male\hoof\115_rs01.spr	..\male\hoof\115_rs01.spr
Ngùa 135																																																																		..\male\hoof\117_rs01.spr	..\male\hoof\117_rw.spr	..\male\hoof\117_rr.spr	..\male\hoof\117_ra01.spr	..\male\hoof\117_ra02.spr	..\male\hoof\117_rm.spr	..\male\hoof\117_rb.spr	..\male\hoof\117_rd.spr	..\male\hoof\117_rs01.spr	..\male\hoof\114_rs01.spr
Ngùa 136																																																																		..\male\hoof\116_rs01.spr	..\male\hoof\116_rw.spr	..\male\hoof\116_rr.spr	..\male\hoof\116_ra01.spr	..\male\hoof\116_ra02.spr	..\male\hoof\116_rm.spr	..\male\hoof\116_rb.spr	..\male\hoof\116_rd.spr	..\male\hoof\116_rs01.spr	..\male\hoof\114_rs01.spr
Ngùa 137																																																																		..\male\hoof\114_rs01.spr	..\male\hoof\114_rw.spr	..\male\hoof\114_rr.spr	..\male\hoof\114_ra01.spr	..\male\hoof\114_ra02.spr	..\male\hoof\114_rm.spr	..\male\hoof\114_rb.spr	..\male\hoof\114_rd.spr	..\male\hoof\114_rs01.spr	..\male\hoof\114_rs01.spr
Ngùa 138																																																																		..\male\hoof\115_rs01.spr	..\male\hoof\115_rw.spr	..\male\hoof\115_rr.spr	..\male\hoof\115_ra01.spr	..\male\hoof\115_ra02.spr	..\male\hoof\115_rm.spr	..\male\hoof\115_rb.spr	..\male\hoof\115_rd.spr	..\male\hoof\115_rs01.spr	..\male\hoof\115_rs01.spr
Thá Vµng																																																																		..\male\hoof\2022vip_horse_133_rs01.spr	..\male\hoof\2022vip_horse_133_rw.spr	..\male\hoof\2022vip_horse_133_rr.spr	..\male\hoof\2022vip_horse_133_ra01.spr	..\male\hoof\2022vip_horse_133_ra02.spr	..\male\hoof\2022vip_horse_133_rm.spr	..\male\hoof\2022vip_horse_133_rb.spr	..\male\hoof\2022vip_horse_133_rd.spr	..\male\hoof\2022vip_horse_133_rs01.spr	..\male\hoof\2022vip_horse_133_rs01.spr
Thá Hång																																																																		..\male\hoof\2022vip_horse_134_rs01.spr	..\male\hoof\2022vip_horse_134_rw.spr	..\male\hoof\2022vip_horse_134_rr.spr	..\male\hoof\2022vip_horse_134_ra01.spr	..\male\hoof\2022vip_horse_134_ra02.spr	..\male\hoof\2022vip_horse_134_rm.spr	..\male\hoof\2022vip_horse_134_rb.spr	..\male\hoof\2022vip_horse_134_rd.spr	..\male\hoof\2022vip_horse_134_rs01.spr	..\male\hoof\2022vip_horse_134_rs01.spr
Kú L©n																																																																											
