EqName	SwordShieldWFreeStand	ShieldSwordWFreeStand	FreeStand1	FreeStand2	FreeStand3	MeleeWStand	RangeWStand	DoubleWStand	SwordShieldWStand	ShieldSwordWStand	GuqinWStand1	GuqinWStand2	FreeWalk	NormalWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	SwordShieldWWalk	ShieldSwordWWalk	GuqinWWalk	FreeRun	NormalRun	MeleeWRun	RangeWRun	DoubleWRun	SwordShieldWRun	ShieldSwordWRun	GuqinWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	SwordShieldWWound	ShieldSwordWWound	GuqinWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	SwordShieldWDie	ShieldSwordWDie	GuqinWDie	FreeAttack	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	SwordShieldWChop	SwordShieldWCut	ShieldSwordWChop	ShieldSwordWCut	GuqinWPuncture	GuqinWCut	DartThrow	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SwordShieldWMagic	ShieldSwordWMagic	GuqinWMagic	SitDown	JumpFly	RideStand	RideWalk	RideRun	RideCut	RidePuncture	RideMagic	RideWound	RideDie	RideStand1	RideStand2
Ngùa KT 112																																																																		..\male\hoof\vip_yaohu_002_rs01.spr	..\male\hoof\vip_yaohu_002_rw.spr	..\male\hoof\vip_yaohu_002_rr.spr	..\male\hoof\vip_yaohu_002_ra01.spr	..\male\hoof\vip_yaohu_002_ra02.spr	..\male\hoof\vip_yaohu_002_rm.spr	..\male\hoof\vip_yaohu_002_rb.spr	..\male\hoof\vip_yaohu_002_rd.spr	..\male\hoof\vip_yaohu_002_rs01.spr	..\male\hoof\vip_yaohu_002_rs01.spr
Ngùa KT 113																																																																											
Ngùa KT 114																																																																											
Ngùa KT 115																																																																											
Ngùa KT 116																																																																											
Ngùa KT 117																																																																											
Ngùa KT 118																																																																											
Ngùa KT 119																																																																		..\male\hoof\2018_vip_rs01.spr	..\male\hoof\2018_vip_rw.spr	..\male\hoof\2018_vip_rr.spr	..\male\hoof\2018_vip_ra01.spr	..\male\hoof\2018_vip_ra02.spr	..\male\hoof\2018_vip_rm.spr	..\male\hoof\2018_vip_rb.spr	..\male\hoof\2018_vip_rd.spr	..\male\hoof\2018_vip_rs01.spr	..\male\hoof\2018_vip_rs01.spr
Ngùa KT 120																																																																											
Ngùa KT 121																																																																											
Ngùa KT 122																																																																											
Ngùa KT 123																																																																											
Ngùa KT 124																																																																											
Ngùa KT 125																																																																											
Ngùa KT 126																																																																											
Ngùa KT 127																																																																											
Ngùa KT 128																																																																											
Ngùa KT 129																																																																											
Ngùa KT 130																																																																											
Ngùa KT 131																																																																											
Ngùa KT 132																																																																											
Ngùa KT 133																																																																											
Ngùa KT 134																																																																		..\male\hoof\115_rs01.spr	..\male\hoof\115_rw.spr	..\male\hoof\115_rr.spr	..\male\hoof\115_ra01.spr	..\male\hoof\115_ra02.spr	..\male\hoof\115_rm.spr	..\male\hoof\115_rb.spr	..\male\hoof\115_rd.spr	..\male\hoof\115_rs01.spr	..\male\hoof\115_rs01.spr
Ngùa KT 135																																																																		..\male\hoof\117_rs01.spr	..\male\hoof\117_rw.spr	..\male\hoof\117_rr.spr	..\male\hoof\117_ra01.spr	..\male\hoof\117_ra02.spr	..\male\hoof\117_rm.spr	..\male\hoof\117_rb.spr	..\male\hoof\117_rd.spr	..\male\hoof\117_rs01.spr	..\male\hoof\114_rs01.spr
Ngùa KT 136																																																																		..\male\hoof\116_rs01.spr	..\male\hoof\116_rw.spr	..\male\hoof\116_rr.spr	..\male\hoof\116_ra01.spr	..\male\hoof\116_ra02.spr	..\male\hoof\116_rm.spr	..\male\hoof\116_rb.spr	..\male\hoof\116_rd.spr	..\male\hoof\116_rs01.spr	..\male\hoof\114_rs01.spr
Ngùa KT 137																																																																		..\male\hoof\114_rs01.spr	..\male\hoof\114_rw.spr	..\male\hoof\114_rr.spr	..\male\hoof\114_ra01.spr	..\male\hoof\114_ra02.spr	..\male\hoof\114_rm.spr	..\male\hoof\114_rb.spr	..\male\hoof\114_rd.spr	..\male\hoof\114_rs01.spr	..\male\hoof\114_rs01.spr
Ngùa KT 138																																																																		..\male\hoof\115_rs01.spr	..\male\hoof\115_rw.spr	..\male\hoof\115_rr.spr	..\male\hoof\115_ra01.spr	..\male\hoof\115_ra02.spr	..\male\hoof\115_rm.spr	..\male\hoof\115_rb.spr	..\male\hoof\115_rd.spr	..\male\hoof\115_rs01.spr	..\male\hoof\115_rs01.spr
Thá Vµng																																																																		..\male\hoof\2022vip_horse_133_rs01.spr	..\male\hoof\2022vip_horse_133_rw.spr	..\male\hoof\2022vip_horse_133_rr.spr	..\male\hoof\2022vip_horse_133_ra01.spr	..\male\hoof\2022vip_horse_133_ra02.spr	..\male\hoof\2022vip_horse_133_rm.spr	..\male\hoof\2022vip_horse_133_rb.spr	..\male\hoof\2022vip_horse_133_rd.spr	..\male\hoof\2022vip_horse_133_rs01.spr	..\male\hoof\2022vip_horse_133_rs01.spr
Thá Hång																																																																		..\male\hoof\2022vip_horse_134_rs01.spr	..\male\hoof\2022vip_horse_134_rw.spr	..\male\hoof\2022vip_horse_134_rr.spr	..\male\hoof\2022vip_horse_134_ra01.spr	..\male\hoof\2022vip_horse_134_ra02.spr	..\male\hoof\2022vip_horse_134_rm.spr	..\male\hoof\2022vip_horse_134_rb.spr	..\male\hoof\2022vip_horse_134_rd.spr	..\male\hoof\2022vip_horse_134_rs01.spr	..\male\hoof\2022vip_horse_134_rs01.spr
Kú L©n																																																																											
