TRAPX	TRAPY
47680	93504
47744	93920
48000	95776
47808	96096
48096	96640
47840	96512
48192	74720
48352	74080
48384	74496
48416	76512
48544	75776
48352	76064
48608	79392
48576	78944
48608	81632
48352	81472
48192	81728
48480	82304
48256	82176
48576	83328
48224	83872
48320	83168
48160	83456
48448	84000
48320	84928
48192	85600
48384	85344
48448	86528
48512	86944
48192	86336
48320	87168
48544	88576
48480	88160
48352	90240
48192	90528
48608	90400
48256	90944
48480	91072
48608	92000
48480	92736
48416	92320
48224	95968
48256	96384
48608	96928
48416	97216
48480	97664
48640	76608
48800	75968
48832	76384
48736	78688
48864	79520
48992	78848
49056	79264
48992	80416
48800	80704
49088	81248
48864	81152
48672	82048
48640	83744
49024	85824
48992	85376
48928	88032
48672	87872
48768	88704
48960	88480
48672	90816
48832	92192
48704	92864
48896	92640
49088	94144
48992	95488
48800	95776
48864	96224
49088	96352
48864	97120
48704	97792
48896	97536
49056	99360
49120	99808
49632	74464
49376	74304
49216	74592
49504	75136
49280	75008
49600	79424
49440	79712
49248	80608
49504	80128
49280	81024
49536	81728
49568	82176
49440	83776
49568	83104
49632	83552
49184	83648
49312	82944
49152	83232
49280	85920
49440	85696
49152	85088
49408	85248
49632	86784
49504	87488
49472	87072
49472	88768
49280	89056
49568	89600
49344	89472
49472	91648
49312	91936
49600	92480
49376	92384
49280	93856
49504	94016
49376	94688
49568	94464
49152	94592
49216	95680
49280	96096
49632	97504
49440	97792
49472	98240
49248	99072
49472	99232
49344	99904
49536	99680
49696	74912
49856	75744
49952	76576
50112	75936
50144	76352
49728	76480
49664	76032
49824	78784
49952	78048
49792	78336
50080	78880
49856	79584
49728	80256
49920	80000
50144	80576
49952	81632
49696	81440
49824	82272
50016	82048
50112	85536
50048	85120
49888	86944
49760	87616
49952	87360
49728	88928
49760	89344
49920	91008
50048	90304
49856	90592
50144	91136
49728	91840
49792	92256
49984	94304
50016	94752
50080	95712
49888	96000
49952	96448
49856	97696
49920	98112
49728	98336
50208	78240
50240	78656
50560	80448
50304	80288
50432	81120
50624	80896
50176	80992
50208	84832
50336	85664
50464	84992
50528	85440
50304	90464
50336	90912
50176	94016
50400	94176
50272	94848
50464	94624
50304	95904
50176	96544
50368	96320
