XPOS	YPOS
51072	109632
53664	105472
63136	123456
55456	105632
63296	111648
58560	106816
58272	115872
63840	124576
65504	121696
61600	104064
63008	125472
65376	121408
66592	123040
54048	105472
63424	104224
59584	102272
56768	106912
53888	106304
52288	111104
60000	106976
62304	111680
57920	120192
61888	106368
55680	102656
58144	121056
53376	110144
65536	106368
53824	115296
57536	116352
65248	122912
66528	122720
65280	121216
63072	125920
58816	109152
66112	124896
55776	105024
66176	121344
55776	118208
56576	115008
61792	124352
67456	121248
52064	113248
52672	108480
56896	105888
66496	110656
56000	118240
54048	116704
53632	107264
51968	106816
52160	113248
66784	113120
59520	101888
60064	113984
67072	121248
65920	109088
61664	115840
64192	103680
56896	115744
50720	109600
61568	108352
67200	113824
56384	106784
62592	105152
56800	111392
64096	112192
67072	116000
60128	105280
50816	108704
62848	125248
65248	112928
62368	125504
55552	106528
59232	106592
59808	118336
52672	109312
63840	112064
52256	112224
65600	108224
63872	102112
64160	114560
61632	109792
64096	124288
54016	104800
64160	111744
64512	126112
65184	108416
51488	106432
66240	109344
63648	118400
64288	125792
52736	105952
61952	124288
67104	122144
57312	106688
67424	119424
63200	104384
57696	120224
66880	113952
64192	110624
55456	107840
54336	103264
56384	106560
61536	103040
66624	120288
53280	105248
66624	121376
60192	108384
65216	114720
54656	112608
67360	114880
65152	112896
66240	123712
60448	109024
50720	108768
64768	126592
53472	105312
59616	107552
58144	109376
67584	120512
51648	106400
56736	104992
54944	107520
56576	103072
54240	106208
66400	124224
67040	113504
63648	123040
63808	115008
66720	115872
60448	102528
66848	123520
63872	122720
54176	103648
63552	104352
59872	114112
67072	111584
61760	124736
62432	111296
61728	106720
56832	103008
59456	109056
51616	111200
65344	125152
55040	109600
59328	107936
62688	112416
52416	112992
55072	106848
63648	104096
60384	106528
64192	126592
60192	106336
64096	114240
65888	125824
62720	105472
55104	106656
59360	106624
67488	122208
54880	107424
62336	110624
60192	122432
63360	122720
64320	111264
52000	111424
57568	103840
56960	102528
59712	108032
64320	113888
64544	110752
59392	115008
66656	109824
58080	105536
59328	107104
62272	110240
58720	109280
64608	110336
64736	112128
64608	123456
53952	105280
55104	108288
57280	122016
64064	114432
66720	119904
58912	106656
61472	104512
53344	115776
66688	121184
55136	119648
61472	107296
63776	122560
60160	105760
64160	102752
52832	108160
52512	108896
58752	103808
58048	107168
52352	112864
64032	102944
55104	102624
64192	104288
63104	101856
61824	107136
52992	107072
61856	103296
60544	119424
67296	120800
61632	112224
64064	113216
58976	120736
59328	107168
65568	124320
54624	104544
52192	112960
58144	109216
65216	125728
55360	105920
60960	109312
50944	110208
60192	101856
61344	103200
62912	117312
64896	112192
59552	102464
58688	112672
67040	123360
67648	122336
52064	111232
62176	103040
59296	106816
58016	117280
51328	111264
63040	124160
59360	106368
51168	109664
60448	105792
66144	105568
67008	121440
59584	101856
64512	123264
65536	113184
62496	111392
62784	104736
52608	112160
60544	106016
62656	117152
65664	111360
64000	103648
58624	104832
50976	107584
57120	111328
58560	109120
55968	102656
65088	122528
66240	112544
53504	104608
64480	126368
63392	122944
66528	119680
54848	107296
61696	124640
66624	113152
65184	125984
67264	113536
55072	103328
66624	111552
65376	114912
67168	120896
66016	113440
63104	111776
57056	105984
56640	104160
64576	125152
54656	104992
64384	104608
60928	103072
66112	121696
53632	106848
58048	112224
60736	103040
64928	126752
54976	103776
51072	110208
63712	103872
52448	107264
64032	111872
65920	124512
62048	106304
58976	101984
65184	125024
63552	122560
55968	102496
55200	102464
67328	113344
57472	102752
51232	109344
65056	122848
54176	105088
58688	105120
63616	122624
58624	102016
59776	113888
59808	108160
52832	108448
64224	124480
58528	106592
66304	114336
62240	124992
52096	107872
60608	102912
56960	102240
60992	112736
52800	106912
64320	112288
65184	121600
66048	124352
57728	104032
66208	105824
63648	122944
65792	121152
65024	108992
66272	120672
66688	123904
66752	112544
61536	104288
60192	102240
53312	109696
58752	102688
65760	109280
54624	107520
50624	108128
65120	115104
52832	105856
59264	108064
64096	111584
65504	124576
54272	103072
58656	104544
67392	116256
66784	109792
63552	118240
60064	102368
51200	107488
56416	106208
59360	107136
63744	126272
65760	124288
53920	109984
63488	122976
61920	103808
67456	119232
60544	110752
55392	103424
57856	115808
58592	108928
60896	110816
62944	116928
53088	115360
67456	120544
54176	103872
64320	124352
67744	120960
65152	107584
63616	111808
63232	101472
57632	115936
64352	114720
56512	102912
61856	112352
61120	109568
67168	113568
63968	112832
65024	108352
65408	104192
67520	120736
63392	125760
66720	116256
62688	124992
66848	110400
61312	103872
61056	112256
60320	106592
66464	120480
67040	115424
55136	109696
64576	103040
51712	112544
51552	112576
62048	105984
61824	112096
60288	102400
52224	109952
67648	120256
53664	111008
62848	116928
52000	111808
54688	102656
63840	118496
58432	121152
58240	105664
55520	106816
64032	126112
61184	108384
61312	115200
60128	102240
58528	116320
53696	104672
65792	106144
66496	105152
63616	122496
63744	102496
61408	110304
64608	110656
64608	126560
67200	117024
58848	106432
53408	109760
66656	116320
65728	125472
60416	106624
66240	112032
51648	106720
59808	108800
67008	116128
52320	108512
54528	116800
55328	108192
53536	110560
63168	112000
62464	113056
64160	112704
64576	112384
66784	116416
57824	104384
67680	119712
65120	112544
54624	108128
54816	107520
62464	125344
55040	108096
67232	110400
54944	108928
59168	121152
53568	109632
51936	108064
64928	124224
66400	108960
50656	108864
60320	105216
65440	103744
60544	104992
61152	102784
64768	123328
56224	115456
62080	111712
66880	112416
66528	117440
66112	125152
52192	109632
61088	111104
63456	125536
56832	105088
65312	115680
52000	113088
65280	121440
64288	104320
51264	109632
65376	114048
58016	115872
60928	109568
52064	106240
63744	122976
65056	114656
64864	123488
55456	109792
54272	106976
52160	107584
63968	114816
51552	107264
64224	110528
60128	106464
67424	118752
63520	112064
57760	104224
60832	105280
66304	108800
53056	117920
54016	106496
66848	110176
58112	102336
59008	105472
65632	120512
51936	112320
65632	123936
56352	107392
66560	124992
56832	111040
57216	122016
55264	106656
66016	105344
66304	110976
66432	124448
65984	121696
62976	117184
51712	112384
54688	108672
54848	109376
58752	107168
60320	105920
54880	106688
63264	123616
61856	111776
61536	107712
67776	120480
67296	117600
59008	121120
57568	102368
67360	113152
64704	111840
64384	123904
65632	104864
64608	115424
65696	115744
64416	115552
63712	122624
66464	121856
51520	106912
60320	105472
50816	109600
59840	108512
54336	106880
61248	108512
64832	115616
66688	115552
55360	109408
55744	108128
66080	109824
58432	109824
61760	107488
67584	118752
63680	125536
55744	105632
58912	102176
62112	106816
59488	108128
53568	104704
58368	104096
66592	112576
55104	119424
66016	125376
60256	113888
55552	103072
62112	102944
59904	107648
51104	106720
53952	106144
57120	115456
57696	107136
64064	125824
62144	106336
59904	102016
65696	120384
53856	110816
61440	107808
51200	106624
64768	110368
58464	107040
65056	109344
63456	104384
67296	117440
61248	108000
64288	123328
57088	111040
65760	106784
62784	117248
57024	115040
65984	116448
60512	102176
64768	110144
58720	104736
60832	104448
63360	112992
59584	117984
59232	110048
57632	106688
66400	121056
60064	106464
61664	107264
67360	114336
66208	110112
58464	105184
62880	105376
61216	107776
62080	124928
67040	109888
66144	114432
67232	122752
62560	111296
52544	105696
59680	110304
65216	112544
67008	109600
62624	106176
55392	113440
57440	104416
62112	103072
56608	115680
57888	104224
66208	120960
55904	103328
54944	109152
60288	114336
62304	125792
51424	110944
67648	117920
52192	106944
63168	125472
56864	102432
53472	115712
67200	123040
52000	108192
52640	105664
58528	103328
61408	112000
61088	108032
59744	122080
66880	122432
60800	111936
59552	107648
61888	107456
65888	120928
65344	124384
62720	111648
58272	103296
67040	113824
57184	102336
67072	112512
65152	103968
54752	104640
53888	104736
55360	108576
65376	114720
63840	104160
61216	109312
58752	107648
64384	111712
59744	102144
54816	106400
57824	102080
54848	102944
64704	126368
52160	108160
58784	109280
54432	112512
66592	115776
53760	110304
51424	111744
54816	108928
58656	112352
61760	115808
63872	124032
66272	110400
66976	116672
62048	111424
65408	121696
66528	121184
66272	120864
61888	107648
63968	123328
60320	114112
57472	102400
62848	112448
61024	104416
58752	104256
55808	103360
60832	115200
64160	115264
63968	115040
67424	119968
56160	118656
56128	105440
58368	117120
61728	111872
58496	121600
58688	103648
55456	109504
66880	116704
64672	109728
65504	123680
64128	123168
57216	122208
65024	126528
52256	110336
51904	111296
60960	104704
51200	106880
65920	116320
62240	111776
65184	107904
63616	101824
64192	124704
64896	124448
66208	125280
54400	107136
51200	109152
51744	106560
61312	107424
52384	105856
56480	103008
67200	114368
66144	120192
56416	103072
57632	107008
54656	112864
52384	107008
55488	102816
57856	116256
65248	113664
52704	109472
57024	105248
62144	125120
63488	104032
53280	105440
60384	102368
64896	112480
57472	104096
62240	105440
52640	111968
63520	102016
63168	113952
62752	112192
62720	111744
67392	116832
51776	107136
56288	103488
59680	108192
65344	124768
66592	120096
55200	113184
52064	109376
63936	102656
67360	120128
55584	109344
58656	121312
67168	121568
57664	105504
53024	109344
65696	123680
67008	115904
57664	103392
66272	124768
65824	116608
57984	116928
65216	124576
54144	116512
61824	103520
64160	110432
59424	102560
67584	121472
53088	110272
59744	117888
64992	108640
51968	107648
60960	102752
67232	112512
52736	105760
62208	106720
67232	116288
62304	111968
66336	114144
59584	110080
59776	106816
67072	115904
57472	117184
50656	109728
63104	104544
63808	104000
67200	112320
55104	113376
58560	104352
50752	109792
53248	110496
57376	102560
65760	115328
66080	121824
62208	105728
60672	104736
60064	114496
58912	108576
59840	122528
59264	105920
66304	124960
59392	107904
67136	115488
62976	112416
65184	103552
52768	108704
58240	109440
60704	114560
57440	115616
65760	120544
60160	107264
55520	102528
53280	117920
61472	112672
57056	102624
62368	111872
65088	112672
58944	104768
66656	110176
55552	109632
57952	101984
65024	108000
65952	121536
59328	107808
64480	114624
64800	125824
58784	120992
60768	102784
59808	101984
54912	119808
66752	114592
58112	105120
54848	103328
55200	109088
58496	106176
52256	113184
61248	110368
67232	122464
65536	125120
66752	112832
54816	104096
56576	106208
57408	103776
57824	120000
65696	124864
63424	102208
56960	111392
67168	120704
64320	110848
52896	106784
57472	106592
61408	111776
53984	105088
67360	115104
52512	106656
66784	116320
64832	126176
54912	109728
53088	107264
59904	106880
64032	123936
61600	108224
57248	111328
61216	109696
67328	112896
61760	103808
55488	103360
52320	106752
54976	106624
55104	106240
67200	115616
62720	125248
64640	122016
57728	116576
66944	110944
52224	112480
54112	105440
66496	125088
58784	115136
64000	113760
60928	113056
61600	116000
65440	106560
65344	121824
64736	126048
65792	120352
62080	110976
57440	102208
64992	104224
58368	103712
66400	111392
56576	106976
65216	122496
55040	109792
54720	102848
67232	117920
66144	125536
51616	107168
53728	105696
61664	107040
55456	108192
52544	111200
57984	105728
59744	110048
53792	115584
56672	105728
65728	106560
61344	104928
57216	115904
67520	118624
66816	110784
53600	105728
64320	103520
60704	105120
58656	102304
61568	103808
52320	107488
65824	109408
62016	102848
53152	105984
61344	109216
67104	110272
64480	103200
60736	109088
58880	108416
66400	122208
53600	108768
65312	112544
60544	111840
62592	112928
59136	102016
62048	111104
60928	112032
65920	108320
54880	119552
50944	110400
51712	111840
59744	107552
60224	109312
53792	111264
66880	121280
58176	112768
62912	125632
61728	110688
51040	108992
56160	107392
66400	125120
54176	106400
51104	109120
61696	112480
63744	124448
55648	105344
67264	121408
52960	110048
59520	108896
58400	109952
63328	125184
61664	110432
66592	109056
60832	109472
58400	108992
62528	102272
59744	122304
53600	104352
63872	122880
56576	102400
53408	104800
65760	125888
63744	124672
63584	125760
53024	105152
65824	120992
66336	105280
61504	110208
64512	103840
65632	111616
66080	111552
52256	108800
58848	104960
65696	120512
57312	102336
62176	109472
53632	104544
64896	103328
58272	103968
63840	102304
63968	114368
58432	103104
67168	120000
58304	105248
54496	108000
57344	116192
56160	102592
56960	102816
57248	102208
64352	102976
64384	110944
64256	111040
64416	125312
59168	110336
61536	109984
62720	102208
51456	111456
61984	124704
64992	125664
65888	125536
64480	110176
57760	117088
52960	109504
54464	116896
64640	114592
66432	124960
64864	126432
67392	113568
61056	108224
65408	125696
63040	125120
67712	120672
54048	105984
66944	120000
63616	113152
64704	112416
56064	102560
64832	112704
66528	109632
61856	124416
66496	121440
64576	104416
65824	111008
62880	123616
62432	124992
62528	125568
58816	102240
64768	124128
52928	110208
53312	115168
59808	101696
60096	101984
57216	122112
60384	101728
56992	104992
63616	112928
66336	120768
67264	111168
62880	117120
63232	104576
53344	115456
62240	110976
61376	108512
60480	102720
64256	115328
56512	102496
57088	116544
52000	107072
59296	102176
64064	113952
64800	108928
53984	110272
66144	122560
66464	115328
62336	124768
54720	107456
65888	112960
66144	108384
64320	111904
53536	107040
67104	112704
65952	125120
56608	103424
55392	108928
66208	120768
60032	122272
66944	111520
59328	108064
67392	121952
58400	107776
60032	108224
61088	103904
63936	122816
57184	111616
63648	123552
65696	114944
56768	115392
61184	107520
64256	111520
53024	104960
52896	105728
61504	111712
58368	109728
65312	103904
64640	109984
62208	102912
52032	109920
54912	107936
67584	117920
60000	101696
64896	103712
59232	110208
58848	105824
64896	109504
60096	109888
55616	113248
63360	101664
65056	104032
56800	105696
64800	112384
62144	124352
67296	114656
65632	125696
64160	104576
66144	122880
67552	119296
58304	109824
66944	122752
64992	115680
61568	112000
66816	115328
51968	111136
57632	104384
65312	121632
56864	105376
57568	120128
56448	102560
56512	102272
67008	111264
53120	107104
62432	105728
65248	114048
66560	110656
58112	102752
64416	122016
62080	102784
65120	113920
51360	110688
58304	104256
58400	106336
62816	123968
62464	105344
63840	123424
64320	113248
53856	110272
61888	111360
59072	106432
65120	124352
66144	104960
54400	103040
58432	108832
60032	114272
64608	111008
66688	117184
54784	109152
60160	109696
55424	106144
66112	123936
60224	109856
67104	122784
65280	107296
61472	115968
60736	102624
66752	109984
54432	116800
64064	126368
67264	116896
52800	109568
62464	113760
59296	107136
53536	115424
67296	116224
58784	108480
55328	119488
59040	105888
66656	123264
65600	123648
65088	112320
61408	109920
65984	111808
64544	112544
64160	113760
63616	102272
67136	115328
61344	110176
63264	101952
67648	121216
51936	107328
65856	121120
56864	102624
50784	108000
67008	110720
66112	108800
64960	126080
52512	107872
58944	104960
50816	107264
55808	118496
58752	103200
58304	103456
67008	112224
66272	121952
56032	103424
63808	103776
64928	109792
61216	111488
61408	103488
59872	107040
66432	111936
51200	109792
52448	111072
52832	111680
65856	113120
61120	112512
53408	117760
66144	120864
64800	123680
55776	108832
51456	110816
58560	103808
65216	107584
65152	123008
63072	114176
51904	106560
61984	125152
64224	103904
53856	110592
57568	107264
58432	103936
58688	101728
67072	115552
67040	114592
58016	120000
54560	103168
64480	114784
58336	112448
61280	110560
54400	103168
61728	109952
66016	113248
61856	106592
58688	108832
65024	123488
66816	115680
65504	104064
55264	113600
66304	104768
64672	122752
67040	122944
53536	110272
51296	109888
58432	116704
64928	115776
63712	112160
67200	111648
54784	102592
65824	124000
67424	112384
59776	106976
54048	103968
57056	110816
62784	111840
66112	123488
58464	120832
65280	113856
63520	113184
52640	111008
62848	102112
63904	124320
59872	108000
58592	115840
54912	106560
51776	111584
57376	108736
63488	112896
65920	121056
62272	113344
58368	107552
55200	103744
65312	122624
65984	124160
66368	121728
61056	111456
64608	103360
63712	122496
66880	119744
51264	111552
55392	107456
64256	122784
61856	124288
51328	106496
59136	105824
60480	110496
58976	108768
55296	112928
66560	112064
64256	115488
64288	112736
60672	119200
59872	109088
51168	109952
64000	111424
67392	112672
64160	112416
63744	123104
64672	110752
66656	117376
59264	101728
60128	110656
52384	110240
60448	110720
52576	106912
65248	114560
61408	108256
62464	105984
61184	109056
59936	107680
62208	106176
66720	116512
61760	116000
63456	113216
60352	114688
65472	124864
64032	104544
53760	110912
51616	110624
50688	109376
66208	121568
58880	105600
61184	103712
62272	124352
59712	108352
54592	105728
56480	102400
60224	101984
52096	108576
66944	110048
60384	102048
63616	118048
56864	115008
59776	102624
54944	109888
54560	112288
62752	105216
61920	110816
54560	116704
63712	104256
66688	121664
61696	124832
59712	111008
52928	111712
65216	114880
57760	119904
62912	114048
59872	109312
67200	117408
60064	108672
57280	122304
67008	116032
59008	101664
55904	103136
55040	102720
50976	110528
56736	105248
58688	107840
64544	110848
51872	108352
54336	106656
53792	111072
59872	122208
65120	113728
61472	108832
52416	107936
55360	113152
65600	106720
65120	123488
54528	106880
54464	105760
61536	109184
52128	111936
65984	121376
52256	105952
65888	106016
59808	111136
63840	111872
53888	110464
62048	106528
64192	103136
54976	106432
65376	125440
65472	106816
53696	108640
58336	105952
64064	102240
64160	115424
58912	102304
65632	125408
52384	108704
67392	113856
61280	109408
64256	110944
58528	107936
57664	120416
63904	102912
63136	124096
65120	104416
63872	113152
54752	112320
59584	107264
55360	109888
55168	112960
65408	112640
66400	122560
61792	107808
65600	126016
64128	124928
53696	110208
52448	106432
60512	105568
52800	110336
58272	106624
67072	116128
56448	103296
66368	105664
59360	101888
58208	107232
67040	111808
67584	121760
59648	102400
64608	114816
67488	117920
62464	125792
60032	106304
58752	121632
51040	109920
56416	102304
51552	110784
62208	124416
64288	113568
66912	112032
53888	111296
64224	124192
65856	105440
63488	122752
58752	120640
63168	111584
64448	126656
63904	118304
58496	102304
50976	108096
61184	104064
66624	110368
53600	108416
66400	120064
67104	110976
63968	112352
54432	103424
60192	102560
57216	122304
57024	111712
63968	123104
63840	104384
66208	119840
64064	115360
67392	117440
56288	115808
65760	121024
67232	113280
59424	102336
64384	112832
53152	115584
67360	112352
59168	102720
61600	103360
64416	112192
61408	108960
56448	107072
64256	115200
54144	106176
53568	104960
63744	118240
58176	109024
54464	116672
64000	103904
63008	112064
65280	108128
67552	121632
63712	111968
57728	109024
58496	104640
54016	103616
51616	111488
63840	125856
58944	106272
51040	109152
67360	121024
63552	113376
58720	102976
51648	112256
66400	112992
55232	107072
58656	102432
60576	109760
55072	119872
65056	108704
64288	112448
59104	106016
53664	105920
61792	103040
59072	104928
55424	109280
59712	118432
60288	119392
66048	110720
64832	123968
60256	110016
66208	114208
64544	115552
60128	106208
61536	108032
66912	123328
62880	112128
60480	119136
58720	105728
51520	110496
65664	126304
64768	124320
66720	114880
59616	102080
54048	104128
53600	111264
55680	106752
61408	104032
66080	121568
61056	111744
61280	110944
54688	104224
62240	113536
65600	104256
67584	118080
58912	101696
51392	110496
59456	108672
61312	108768
67328	120544
58848	103360
67296	116064
58752	108064
56000	118432
58944	104480
59872	110944
58368	102720
52704	111776
65952	116704
52704	108384
61952	109600
65760	113248
67008	114336
66016	112960
58816	104576
63744	117984
59904	118144
64032	123680
66496	123808
63776	111648
51168	108960
57312	104288
60640	109056
61632	108800
64608	124064
53376	105344
66592	115168
61280	111232
64256	126272
60864	104896
66080	106048
63968	125664
54816	104384
64192	112032
60256	102496
50816	108192
60672	105760
65024	126272
66720	116384
52064	105984
56672	105440
54464	107008
67456	121664
67616	118496
58112	103008
62016	124352
67008	115040
57504	116704
51456	110656
63808	112448
54048	116512
53664	115296
51616	112352
59200	106016
57312	111008
60640	108832
52832	109344
64384	124256
66304	115168
66016	104928
64768	114880
51104	110848
59680	107360
60480	111488
67200	121920
62592	124832
57280	122208
65184	122720
67456	119808
60608	111264
53728	109984
64128	112960
67232	112672
51584	112224
61728	116160
54880	105824
54848	108704
62848	111648
66912	114784
58240	121536
64704	112640
66400	121312
52960	111744
60256	108672
65184	126336
66464	123456
55040	103488
57632	102144
64832	109952
64032	102560
58368	102080
67232	110688
58560	116864
62784	111584
66784	109408
65856	125248
67392	120384
59520	107424
65440	126080
57056	102432
53632	115712
51712	106912
52160	112736
58720	105920
66848	122176
54464	106784
52928	110368
63072	117408
51552	111872
62048	103104
58176	109504
65376	113728
60704	104928
61344	104320
63712	125952
65760	106016
67040	110400
63200	125728
54112	105088
54592	105120
55232	103264
64736	115008
64448	121856
58400	112768
67328	112128
51072	110560
60320	109696
55136	108096
66272	112992
52576	107968
63968	104352
66656	105760
66944	121984
64416	112640
56864	103232
67296	111520
52736	106432
52896	108032
66368	105920
67584	119136
52192	110144
63904	118144
60320	102176
66144	116288
51168	111072
61504	115776
51904	112704
64320	123040
56192	118368
61600	107552
56992	116128
50848	107840
52480	107968
51520	106624
64704	103904
60736	105504
57824	120384
65664	112800
60096	108960
53472	108960
60352	119200
61696	103392
57760	108800
66560	109312
55680	109536
60544	110368
53376	110560
65792	120896
54816	106688
64256	113056
52448	108032
65216	115360
57728	108384
56992	105600
62304	109888
60896	105440
67200	120320
65664	104032
50592	109536
67040	116736
55104	109952
51168	110304
53440	110432
61120	109728
59520	118208
65600	112960
66976	116512
61952	124416
67296	117280
61408	112448
62688	125824
61632	103648
65376	113888
54912	112576
58528	102880
58528	108736
59904	109696
54528	107808
65088	103776
64384	111520
51200	111296
51040	110368
55296	120064
52256	106624
63872	115168
55584	102720
59456	117888
58240	108192
66848	113408
58560	102656
63488	113024
54976	112864
52704	106688
57408	108448
55712	102880
61376	103648
54624	107936
60832	102304
63552	125984
62656	105856
52512	108640
65408	107584
60032	101952
57984	102240
66880	121632
53024	110272
64384	104480
67072	112992
51136	109312
59808	102304
60992	112416
66016	105888
64000	104160
52928	109664
52832	108608
56576	103744
63072	104704
61632	109568
54752	105920
63008	123520
64544	121888
60000	111040
62688	101984
57568	109056
63264	114240
54592	105920
60992	102496
67328	122240
62592	113184
60032	106848
61312	104672
56544	116224
67200	118048
64192	113280
66944	120960
52096	112384
52768	105600
51008	106752
65472	112064
67488	112928
67392	122432
66784	117472
65952	111328
52096	111680
63648	123200
66016	112576
58944	106464
67040	122304
55360	109600
63072	101568
66432	105536
51904	111904
51008	107360
51328	107616
66656	123616
61408	112832
65248	108512
60960	104128
62208	124288
60000	122464
59296	118208
67360	119552
62784	105760
66336	123936
58976	121376
66432	104832
54720	105664
55264	107776
54496	103296
58464	105920
53952	103840
59744	118144
61312	109952
62368	105056
53120	105056
67104	122592
52576	106432
62560	111200
59520	118368
62880	125920
66912	119488
67456	118464
64384	111040
66144	120704
58048	112544
53696	111200
58880	109216
60864	102784
60992	108544
61088	102976
57760	103584
58176	102080
58720	108608
60256	108928
65088	124768
55456	107104
64352	121664
59872	106720
66912	120448
64096	114912
59360	108928
53408	105504
66272	112704
63264	125984
59072	102496
67136	114848
57408	111520
61408	107616
65312	112800
61280	112576
59648	101728
50688	107904
53920	104512
53728	104992
67328	119232
58304	107328
52256	107232
67488	120192
66464	110080
60832	108448
57440	111264
51232	110720
52704	111136
56032	102848
57472	101920
51616	112512
56160	103872
63360	123808
64416	103936
60160	101760
59424	108832
59008	102592
53504	107232
59936	122016
64096	110656
66784	121952
67328	114080
61152	104672
58848	106976
65952	108672
59808	114368
54496	108192
66560	112896
58432	104192
56096	102400
62592	113504
64768	109600
63584	123072
52800	110176
63872	126432
59328	108736
66400	113152
59520	102144
62784	117408
52800	110048
55168	102816
61632	107872
61216	112704
62656	125504
51552	112480
66848	114976
54912	103648
65344	113536
65408	124160
54144	105248
60928	105152
58240	102528
65920	105632
53472	111040
58624	121056
52768	108576
67040	113248
61536	108544
67456	121504
59136	101664
59232	107904
64064	112704
61792	107008
60576	102624
61056	105120
54048	106272
53824	105888
65184	113056
57568	102752
58848	108640
60640	102304
66944	112704
62432	106368
60736	109344
53632	111360
65824	121824
59424	106784
64448	104224
56768	106368
51264	111072
53248	110656
64448	111904
63712	102016
61632	110144
60672	110496
54656	105856
63552	111712
54496	108384
52672	108640
57728	115520
55360	103232
61824	106816
62592	123488
67584	117760
64288	121952
55232	102624
64384	123584
66400	114944
61120	110592
65472	113792
56384	102432
66048	123264
50912	106912
64896	115456
60736	108832
57632	104096
51680	111168
64000	122688
60512	118912
65760	120448
